Radiation_Level,Shielding_Thickness,Temperature,Orbit_Altitude,Cosmic_Ray_Flux,Anomaly_Frequency,Impact_Severity
211.2248443,13.90510142,89.05846047,441.9795278,12728.70666,57,Mild_Impact
244.4177836,13.2817731,78.96123307,17478.94871,10446.89919,42,Severe_Impact
243.2057486,19.70550775,-63.24614623,39155.24712,1222.715129,1,Normal
216.2146979,9.441004429,-58.04689769,851.033531,4917.775146,16,Normal
313.7732698,15.33287796,-2.78193696,34143.49225,964.9148578,6,Mild_Impact
56.44951421,6.721002904,141.3505637,34476.56364,2895.947285,55,Mild_Impact
847.3011884,14.89170211,-89.83161876,14745.99482,10580.34525,83,Severe_Impact
43.03112879,9.645171214,4.235575199,8415.071882,1571.10636,18,Normal
149.3061368,19.31005284,121.3121383,787.8570992,7579.228534,22,Mild_Impact
159.5002873,19.99314857,1.585151733,17211.59959,4330.633938,55,Mild_Impact
164.7617628,14.4233234,-32.86669247,23170.75392,639.484443,12,Normal
178.967447,15.03454993,-81.52439261,20856.04475,2650.231054,20,Normal
440.7335806,17.17833358,101.2212562,26713.29971,17504.0997,11,Severe_Impact
19.94560213,11.99821127,105.8904761,1596.467527,825.0488865,3,Normal
489.2456638,9.361109104,-50.89980831,31319.45947,2913.979895,44,Mild_Impact
7.087377925,12.98239575,144.9981786,29727.79973,3711.626256,5,Normal
496.68159,11.82875722,-44.90057007,5226.525302,10313.91314,32,Severe_Impact
122.6907499,11.31036748,140.0660347,671.1844395,7171.718368,61,Mild_Impact
19.65833278,8.910813844,-32.10895298,7697.710467,9880.88415,62,Mild_Impact
543.0969613,8.405524981,128.2992666,35466.96135,4186.161567,14,Mild_Impact
79.05759144,11.73736565,-81.92505711,21707.77964,784.4539034,46,Mild_Impact
255.9331724,7.260453346,142.3877779,24103.27021,7360.154638,62,Mild_Impact
539.6877492,15.00375813,-48.81420652,23924.27871,9786.111205,5,Mild_Impact
123.2399747,9.329414764,19.15772928,16159.89391,2684.972041,13,Normal
375.6083024,17.11374963,-87.42721682,18542.1748,12776.08848,16,Mild_Impact
164.3465457,3.413227944,81.97048309,29026.15848,108.6612267,12,Normal
183.6829092,12.91591012,51.20772503,11590.57748,1890.214998,12,Normal
141.9659806,17.32528956,95.5833726,35253.63462,3302.66266,19,Normal
17.35215023,14.74370295,-15.70830325,5544.593731,1494.293422,5,Normal
213.3179152,12.62211166,11.24252528,6668.332986,7610.121818,13,Severe_Impact
333.3639356,4.153193375,77.05131852,7541.981265,4141.274882,18,Severe_Impact
58.5335497,1.369293131,94.95173888,25008.24279,3496.735915,2,Normal
43.3528178,4.801687361,124.6557508,3476.327632,7633.672687,46,Mild_Impact
93.59723135,18.34102047,106.4029653,23096.24075,3492.302247,19,Normal
79.33335525,6.177307758,43.31227035,13126.68242,2158.268969,19,Normal
131.0645622,15.28708078,25.711253,9572.033016,6063.113423,0,Mild_Impact
29.53022115,14.07125145,-61.31962532,38168.52136,2308.051522,18,Normal
120.7717059,16.23681642,138.2700035,32160.93594,1551.053485,0,Normal
434.8591481,13.75612286,18.89635664,35339.18003,6390.759762,27,Mild_Impact
190.2844036,8.073031953,19.12016335,2706.782572,11781.92815,24,Mild_Impact
184.2638189,8.150561395,111.1120609,32054.22301,3494.651499,4,Normal
795.5781312,12.11975777,-39.44697943,3839.471529,4518.940474,22,Severe_Impact
493.7811254,4.709405804,-26.08918613,25089.45857,3530.300547,32,Mild_Impact
174.0640506,2.768360086,-93.05065478,23422.15905,9686.986231,1,Mild_Impact
216.452911,16.46129355,66.08735272,5313.282678,4281.091257,48,Mild_Impact
87.84245828,4.005071088,57.06740631,2943.394271,3485.957336,30,Severe_Impact
185.1798785,4.869623307,139.0418445,20355.4362,1706.608484,1,Normal
19.98254728,12.27734148,21.66543941,4272.209595,4198.642403,19,Normal
172.1616171,1.026029317,-68.45289668,22511.1267,3185.552179,15,Normal
789.3352876,8.090003643,88.41731366,15236.80073,13507.19639,35,Severe_Impact
159.1328264,14.25505432,-45.0918832,7455.369552,3687.205085,7,Mild_Impact
136.1355464,11.8075026,-96.03315398,24506.7871,1121.74639,11,Normal
516.667221,18.30706823,-94.99974262,11942.58675,9528.493412,22,Severe_Impact
916.8988746,2.882633637,12.3708463,1592.584797,19665.81633,27,Severe_Impact
120.3348552,3.245979851,-76.82685912,21520.69287,9094.925018,7,Mild_Impact
144.2803813,15.66817563,-77.35775792,5169.41467,7461.240931,9,Mild_Impact
955.8360442,19.35775147,122.0730113,29124.19216,6620.621528,22,Severe_Impact
471.5008175,9.414313111,120.1908011,27599.29196,10253.18025,18,Mild_Impact
110.2838104,11.58074763,119.9743254,32233.68122,2387.36845,24,Mild_Impact
150.0189555,11.48182311,-41.97262777,22144.48406,3277.258923,14,Normal
9.718560046,19.62683394,-52.39539337,13621.06729,19229.65643,83,Severe_Impact
78.0737474,17.49904099,-95.71544691,21474.33461,3463.685919,5,Normal
324.5968534,11.65371848,7.113940617,1577.269226,6232.334203,45,Mild_Impact
172.8355971,1.310186756,94.02863886,35321.25795,4692.372584,8,Normal
282.8827322,11.16658288,-54.85995926,25390.47113,18239.3241,54,Severe_Impact
131.3696008,10.02699434,-19.50735641,30051.5441,2984.719216,35,Severe_Impact
558.2761924,7.319744773,34.93489329,34221.50874,12550.47595,15,Mild_Impact
185.5359768,19.5451329,-16.53310573,3633.379794,10196.63712,62,Mild_Impact
598.8307998,16.58487744,-50.51419381,9311.251513,1333.360575,37,Severe_Impact
462.8978188,10.68567525,-85.42000306,12622.18508,1531.986673,40,Mild_Impact
138.0043035,1.057184777,-76.04948363,1111.784409,4786.534417,19,Normal
225.8560419,8.675280769,-72.84735878,769.7178962,1835.880181,20,Normal
61.8426638,14.02246681,15.76141595,31350.71604,3183.972223,12,Normal
401.6192861,17.52474675,85.08656604,18004.99435,2631.854337,11,Mild_Impact
229.424308,4.41484258,-80.54460346,13653.94984,854.6034485,8,Normal
243.3336852,10.42622992,-46.58643373,18912.65595,3003.100065,21,Normal
173.3072765,19.87408727,130.1507439,10692.13348,12103.07631,3,Mild_Impact
268.1754973,5.862303797,60.98052033,12200.97681,7091.579175,44,Mild_Impact
249.2664023,15.04266511,8.380400952,8312.391159,1999.816081,12,Normal
138.5890237,4.030598433,-69.32697266,27906.11666,4971.826304,1,Normal
102.3786674,2.187647859,28.96703515,10062.21724,3203.897196,9,Normal
78.93009785,13.78674692,-47.49631212,27032.88883,90.46157715,15,Normal
562.4752452,14.58990069,-33.78456175,35407.8021,7356.018566,9,Mild_Impact
948.6242758,10.09903806,-17.07250726,32885.99033,4298.738022,20,Severe_Impact
72.2408371,10.40196318,31.95353538,24092.88351,7096.634895,9,Mild_Impact
128.998286,18.16748724,-7.057327038,28804.43742,1916.797704,19,Normal
76.50141438,3.92731556,13.52948935,7684.468128,9539.663274,32,Severe_Impact
867.8662132,5.530056021,99.69565571,6022.956736,7757.729606,51,Severe_Impact
153.3590083,2.238718017,-42.47432763,752.2043026,1431.245695,45,Mild_Impact
544.2186798,11.00568704,-90.55019525,23076.72029,18301.04999,22,Severe_Impact
349.5232823,16.40365863,92.56423758,2973.067989,33.92356612,55,Mild_Impact
95.28169958,2.88188992,-93.5375303,4043.117456,316.8121978,45,Severe_Impact
643.8056424,16.39177259,52.47521273,7776.89173,4640.215524,28,Severe_Impact
249.5333948,1.135787876,99.84193475,13840.45407,8362.518272,49,Severe_Impact
31.90235302,10.12086723,-48.4951983,37950.93898,2762.064413,15,Normal
157.9884442,13.86427255,117.1575278,31963.44518,6594.737057,20,Mild_Impact
155.8940224,13.80061158,1.408150681,28496.7534,5848.14855,42,Severe_Impact
584.0767445,2.249888479,85.68699128,31201.20876,872.6852094,16,Mild_Impact
43.12893611,6.021540192,-31.23330097,3835.373986,4915.541606,13,Normal
187.6379114,19.93323112,-7.961699855,34502.25477,2525.464009,11,Normal
163.2313096,15.66909916,148.8437883,2193.045429,1576.163544,0,Normal
835.3919102,7.848410504,95.37576467,30911.22837,5466.779208,35,Severe_Impact
469.973292,16.27207977,19.23207884,13303.59589,19742.00541,35,Severe_Impact
190.7384542,8.74818852,-20.69016352,26512.25074,4503.507832,41,Mild_Impact
726.6948528,3.303096649,-53.4891106,29022.0949,12465.87108,49,Severe_Impact
299.2832977,12.73153706,134.2106969,22390.1494,12607.14332,13,Mild_Impact
177.2280176,4.27227659,-45.34284109,29483.8333,3030.265772,24,Normal
534.0723598,3.272044373,-75.19300702,9702.527639,7822.795978,10,Mild_Impact
83.91495785,13.73881906,15.08543356,35511.16863,754.8674685,12,Normal
401.8863462,1.869720542,-91.17375706,15919.19574,2963.310498,23,Severe_Impact
35.95884466,5.085158426,53.01247517,36845.4751,927.532199,21,Normal
546.535189,15.34413176,136.2896162,29854.52096,2959.165686,55,Mild_Impact
79.55880115,8.551556279,131.8832527,30437.93148,4293.829373,18,Normal
31.01037714,4.312207079,96.23357169,20841.12132,7534.887734,10,Mild_Impact
130.6050678,19.35765846,118.5038281,28825.52922,4419.007025,49,Mild_Impact
196.3170265,14.84726343,148.1127257,28817.29135,14838.49292,78,Severe_Impact
573.2983356,6.589475937,-33.73388181,26145.56915,19186.52312,71,Severe_Impact
137.2470655,13.6947897,68.64739026,39252.74655,9165.496493,53,Mild_Impact
799.8434288,5.871500501,108.3442622,3260.035913,9592.579818,22,Severe_Impact
100.9943225,10.8822546,-3.573336365,582.544454,13246.88484,18,Severe_Impact
496.5390403,1.26473787,-33.66168768,9561.583428,6610.291522,26,Mild_Impact
239.2655512,13.55258501,-36.84328151,37737.69205,9656.125268,5,Mild_Impact
396.7565364,14.65667418,53.06209151,33544.29174,9287.182202,50,Mild_Impact
820.2806384,18.60860898,96.79762206,29166.95944,10279.06743,71,Severe_Impact
537.8465182,1.083476969,60.48046686,38926.9348,4979.090427,58,Mild_Impact
213.6425855,12.80622717,-62.70251021,30152.36537,3068.485597,20,Normal
429.5665976,11.23857354,69.47836273,7168.645869,5608.442061,36,Mild_Impact
206.7728912,2.306928067,-18.5824962,31886.32212,6740.691548,32,Severe_Impact
200.32179,15.13187701,124.8746239,39089.33886,538.2401255,16,Normal
591.8196528,11.77037948,90.9141512,3160.024561,10295.20842,35,Mild_Impact
438.2742222,10.01586137,107.8719655,23816.73526,4587.384135,5,Mild_Impact
196.7412953,10.03790008,71.04031933,8412.23941,4688.251169,57,Mild_Impact
303.8684994,18.97683739,101.6666643,10760.03463,16828.03549,28,Severe_Impact
42.64782564,11.44194181,-85.03808623,39210.94665,8604.979939,33,Mild_Impact
269.1538216,1.689572315,51.15033747,26469.63742,5726.160713,46,Mild_Impact
115.9980818,4.21551382,132.1713534,39821.22685,896.7584345,14,Normal
363.8827807,17.11645146,35.97820782,14292.01104,7638.563941,52,Mild_Impact
447.3273548,3.851780352,-91.84502082,13515.37014,19972.97243,11,Severe_Impact
195.4036061,18.0811259,-57.00392528,13718.63204,1301.657943,52,Mild_Impact
111.3807519,6.126781289,-45.2587415,26990.9515,1174.282529,15,Normal
867.2501652,15.79413975,126.6895555,423.1695232,8481.115122,68,Severe_Impact
153.3743701,6.208809793,9.967691814,23195.05491,805.7724255,9,Normal
245.5731416,4.301765851,-84.98207468,6128.566518,3645.205224,1,Severe_Impact
36.19926318,1.23959168,11.70612581,8213.931416,18454.66727,54,Severe_Impact
389.7807485,8.808303733,5.466464644,6318.083239,4224.441703,24,Mild_Impact
397.7095946,14.75099112,-63.82738767,39580.61199,12153.34434,73,Severe_Impact
453.3947536,10.11395497,90.42843381,32382.37391,4137.827654,5,Mild_Impact
660.297942,14.20348947,92.38410223,2574.167273,9228.189216,32,Severe_Impact
49.20491285,2.338849217,28.51294776,36317.04438,3279.003702,0,Normal
0.34590596,12.40661067,7.116827485,37143.09049,4836.579177,18,Mild_Impact
369.5372472,3.986093351,-66.07506574,39915.28348,6018.669846,73,Severe_Impact
500.6097476,16.00870663,45.81122978,34474.07361,9888.31562,35,Mild_Impact
470.0610413,7.407390485,80.80355914,26055.56564,7303.050262,52,Mild_Impact
257.7728648,2.601091742,47.81621462,30220.72546,6169.298092,33,Mild_Impact
548.9151494,1.203276039,-97.12739414,6491.025921,3934.083131,13,Mild_Impact
161.0405846,18.50829384,-96.81683858,2530.468312,3902.663019,3,Normal
573.393949,4.741574075,-15.09629519,7314.756669,9606.876982,30,Severe_Impact
759.617592,18.69635817,138.8557378,2620.448101,530.5859596,8,Severe_Impact
176.3692269,5.871348295,-65.76200113,14098.26287,2448.852522,19,Normal
200.7779987,3.092198542,-82.31511028,605.0438316,6711.877429,19,Mild_Impact
308.0835547,5.754014226,8.8833183,1681.029149,11766.73072,44,Mild_Impact
390.8569194,1.565614405,106.5158046,22877.97818,6234.692763,41,Mild_Impact
11.99136395,19.68881806,65.13575756,25268.78467,2444.337385,20,Normal
27.70289241,14.94674158,91.64308202,24351.21933,1965.122683,0,Normal
363.3232636,17.77773012,141.1764515,33845.15587,9619.9526,59,Severe_Impact
190.7237094,19.59780706,73.92387352,3121.815973,2199.563202,23,Normal
152.4891381,9.633788627,71.28818753,11371.30486,3901.982165,15,Normal
170.923643,13.62848066,26.49481158,17518.08698,4735.871025,17,Normal
243.454284,17.2681846,46.1227909,34932.26132,9117.88218,27,Severe_Impact
203.59485,3.488521806,36.22270405,37532.2019,721.9929485,8,Normal
442.4656019,10.4313759,-54.88654235,22412.59268,12793.05519,52,Mild_Impact
370.192197,6.351747358,28.56976929,21133.36549,11939.75231,36,Mild_Impact
2.106765378,4.470711891,61.726406,20344.75574,2325.358188,14,Normal
184.2074704,16.17543331,118.7187887,4527.054873,4305.632237,7,Normal
3.193606813,3.696058928,-45.07037264,4340.351168,394.0051982,16,Mild_Impact
466.0951056,4.133237583,80.45950597,18431.12757,10298.2745,36,Mild_Impact
875.1706688,19.08023389,-42.21332859,17745.8234,3492.18911,5,Severe_Impact
680.8533258,4.514298524,-16.40155457,2202.739301,14463.83217,35,Severe_Impact
184.5564779,3.159128712,84.62947545,25706.91144,890.307015,15,Normal
208.1339884,3.890583333,-12.93024821,13839.58595,2383.064238,53,Mild_Impact
294.5126446,19.64686686,-37.35686398,29440.48802,16329.90784,59,Severe_Impact
853.8512546,3.983136769,1.598623696,9540.237366,15799.47337,83,Severe_Impact
220.9144424,6.194273332,-50.01389361,7901.15384,6198.140601,46,Mild_Impact
371.583992,12.92356712,4.559749905,38543.14856,10286.78563,3,Severe_Impact
60.88024915,14.79489658,-1.424055193,30018.78,679.323059,24,Normal
445.3091708,9.636058288,17.47627031,12663.52099,8503.096632,46,Mild_Impact
572.5051331,14.01216682,112.2051102,16739.9424,9597.604249,32,Mild_Impact
379.8916206,3.683404175,65.50968517,31559.11696,14922.17766,3,Severe_Impact
245.3301642,15.61976491,126.3876805,11570.97227,11725.8327,64,Severe_Impact
342.5009354,17.50966911,82.2351525,11722.49639,10754.48503,37,Mild_Impact
142.5968696,13.16654821,10.44866045,26713.15825,1585.051246,5,Severe_Impact
500.8322646,18.5873379,-54.86201225,30464.36675,4932.142444,18,Mild_Impact
826.1882486,14.70640276,-10.30205805,17123.62018,10984.53971,32,Severe_Impact
827.650966,7.374021341,-17.8217184,11334.19318,3254.134496,13,Severe_Impact
115.6710096,3.376311158,79.62071956,24172.81247,652.026221,22,Normal
207.6481873,5.638900615,30.30494268,16275.32819,5085.696524,35,Mild_Impact
872.09564,7.201948708,138.8066215,8580.449679,10652.92382,22,Severe_Impact
76.2056112,15.11794281,-67.04329666,4773.275251,1166.605575,10,Normal
588.6693571,8.940946004,5.793161691,9728.5424,4808.351409,45,Mild_Impact
134.9159345,4.383357363,91.37900184,32567.07306,4343.080369,24,Normal
528.8624855,18.57165695,-63.15326471,15673.91684,3179.452879,39,Mild_Impact
249.4286927,6.77154985,-54.76942167,16134.1186,3916.020901,2,Mild_Impact
189.4770205,3.006796455,-44.20872907,24650.77595,1541.416499,58,Mild_Impact
227.4900552,3.324232482,-0.226403591,35735.47641,8561.394498,1,Mild_Impact
9.77952571,13.29815024,-84.79332425,32171.69779,3783.14879,0,Normal
794.473973,10.41437617,-86.87124108,19483.38027,19610.0794,6,Severe_Impact
321.2682026,19.38460332,-61.02047554,35325.18464,19101.01051,54,Severe_Impact
567.5724364,14.80145338,-15.62013619,12898.22105,6309.470584,37,Mild_Impact
207.4705596,16.22747082,83.77717167,28476.38564,751.5575645,8,Normal
28.16354228,8.050221118,124.0384625,5204.49833,8008.45373,15,Mild_Impact
85.01184215,14.85613502,101.9386812,3102.274452,4132.870498,9,Normal
82.6805752,16.21749435,-33.4395677,2250.643026,895.4912165,1,Normal
533.2187162,18.95048104,-44.42754911,6072.022195,6545.324196,71,Severe_Impact
24.91611703,16.62451139,99.07516684,27559.47968,3107.55521,23,Normal
579.7100438,2.640122493,38.35602414,26247.25361,14769.38431,10,Severe_Impact
141.1341259,19.80857287,29.12846556,26704.68726,8083.093772,35,Mild_Impact
426.8396288,2.543867791,129.4516304,6548.562031,11360.72106,0,Severe_Impact
308.9773076,10.97805506,2.036318951,17121.33675,11957.41851,1,Mild_Impact
868.9329572,9.777742112,60.570046,4942.777553,18546.08883,27,Severe_Impact
243.2090978,19.65157117,44.90335626,21551.08366,4414.081691,24,Normal
74.55513394,8.264924435,110.7348093,13860.68083,6788.337137,36,Mild_Impact
518.956571,13.56985976,75.75817148,17961.41642,4478.106123,58,Mild_Impact
62.1471105,11.09072124,1.534810669,34184.25965,2936.318013,20,Normal
46.31593883,14.83558508,81.44979359,3685.807244,10247.37705,26,Mild_Impact
441.7654463,18.93110659,42.86964658,15294.03719,10555.50963,58,Mild_Impact
929.3171986,15.65571884,49.06597352,39917.91862,5395.981494,23,Severe_Impact
132.7201533,13.92087482,49.20821215,36458.70613,791.859267,21,Normal
121.8528129,17.47489673,-41.68634096,36900.1706,19696.53528,74,Severe_Impact
830.8486438,3.877492696,14.0124269,7926.209308,15430.76196,11,Severe_Impact
358.6345241,5.876633242,124.0876765,32016.33336,11461.64427,24,Mild_Impact
428.9553607,19.66691705,8.74764128,16626.86377,3775.192344,59,Mild_Impact
222.9952671,11.75101562,76.54142022,38191.84981,1827.516183,9,Normal
73.2961455,16.88367521,67.3731628,18991.75896,1473.107155,1,Normal
245.7436216,9.576685845,-75.78061602,22176.65796,3819.240387,21,Normal
970.8325764,19.56963827,-55.99790262,16994.25374,3007.599164,8,Severe_Impact
923.5402884,8.837520628,117.0166881,29359.35802,8966.0827,18,Severe_Impact
486.7307394,6.213456929,49.67283429,12753.80703,12837.0046,9,Mild_Impact
773.2407348,7.719600293,73.56915203,6726.84916,4068.073534,23,Severe_Impact
387.6086528,8.822096095,33.49573114,8534.349951,4438.375458,6,Mild_Impact
531.8091754,12.54786205,66.27513193,17538.70461,9857.89428,25,Severe_Impact
351.5616612,4.132091906,117.9992273,21056.4247,8296.507222,76,Severe_Impact
888.6153744,10.22943822,-84.26844424,31513.78742,14116.21682,13,Severe_Impact
57.30034365,8.666125136,32.01327905,36309.98212,1437.292903,2,Normal
542.2784446,17.12305834,-39.24116331,761.8510061,14883.64149,74,Severe_Impact
46.31650861,3.212984777,49.68400736,22803.47284,5460.044158,23,Mild_Impact
236.5254004,14.47351211,101.9826938,18934.24464,18915.50722,52,Severe_Impact
363.5835342,15.64978101,-4.336694741,13455.62978,12824.65865,7,Mild_Impact
240.6238176,6.920284607,-40.80347477,3323.062354,1056.766416,24,Normal
710.5051632,4.582847631,140.6832077,2859.80746,1930.45279,39,Severe_Impact
465.7996348,15.93671112,56.85801143,38252.99714,4264.803041,33,Mild_Impact
630.7168368,9.294908132,128.6112178,23942.32233,5258.760018,73,Severe_Impact
337.6214584,16.48509155,-23.40503027,23281.0661,15406.49497,56,Severe_Impact
408.7070557,5.894656288,20.77474389,20589.47384,8363.955201,22,Mild_Impact
320.2534044,6.947440285,-44.79743431,13877.26262,11021.14139,27,Mild_Impact
75.70806844,15.66764126,102.2386851,18053.88775,2363.350587,41,Mild_Impact
263.25561,6.355592161,-31.88578757,7460.545193,9497.000977,16,Mild_Impact
147.4857774,3.910597279,87.4361728,30216.68679,12535.23972,57,Mild_Impact
232.5396169,13.82108741,79.10515295,529.7209329,2649.966971,22,Normal
129.896531,18.91620701,31.16964754,38730.39388,4322.213951,21,Normal
11.2830484,3.288468455,-15.66899771,26793.07855,1366.11838,11,Mild_Impact
781.2739532,6.209769786,31.75497649,36873.37703,9647.113874,34,Severe_Impact
47.91485797,5.084512254,54.34109143,16177.70215,1853.366006,10,Normal
26.97572546,13.73114994,37.72289757,21776.9421,103.540641,24,Normal
154.1302217,16.03340462,-58.96434427,8937.416576,4437.007687,22,Mild_Impact
71.8313338,15.00993314,53.32903098,1516.437282,1717.576817,19,Normal
191.3695089,14.12159427,-46.66510996,18247.25272,11489.24282,61,Severe_Impact
257.406507,17.87568749,107.5021109,12926.69479,11872.42243,10,Mild_Impact
231.7940241,18.30835337,-3.680820391,35017.84248,668.580391,8,Normal
158.0945629,7.18095517,48.87467176,11038.68675,1073.385417,5,Severe_Impact
247.8008564,13.73307319,79.40272396,17881.51867,4554.251391,8,Normal
30.16657673,1.079192894,88.47693387,6018.814303,6641.529941,33,Mild_Impact
804.4588498,10.13057834,54.48511838,20003.72692,4602.219968,54,Severe_Impact
295.86625,16.40914711,-21.60150758,9300.798437,1795.963764,78,Severe_Impact
470.0522117,9.651217804,-70.71524706,1661.612952,7080.029567,46,Mild_Impact
129.9294377,14.54480096,-56.40193273,31338.12209,3199.154458,19,Normal
872.275272,1.382614072,-39.62467052,7575.64789,3175.326556,6,Severe_Impact
140.1686725,4.942356964,5.289758377,18639.33764,738.442099,16,Normal
368.1071792,17.55976924,-97.43719498,23434.2733,5167.573349,45,Mild_Impact
60.31732255,13.99184526,-18.09204336,6162.912848,822.174603,17,Normal
981.010448,8.917303143,-50.97306499,28457.29798,2613.46713,10,Severe_Impact
83.84794735,13.28973237,99.66826857,23514.79373,2757.994862,59,Mild_Impact
787.5354268,7.571063469,36.4152801,25677.8513,5452.978656,45,Severe_Impact
633.341584,9.499691164,-78.90994582,6997.637246,3013.084364,73,Severe_Impact
576.9872328,8.428514821,-22.61082155,20173.14503,2922.782468,50,Mild_Impact
129.4745118,8.659438416,-13.30794427,748.5989719,7877.746908,52,Mild_Impact
178.899297,10.17227333,111.942469,999.2904089,3202.872032,42,Severe_Impact
840.9942972,2.659536361,23.40724539,5702.257575,9181.840294,32,Severe_Impact
553.6914128,18.59533638,98.62109602,38803.75741,14866.8449,81,Severe_Impact
221.40186,18.07098763,53.09299829,22890.55679,2044.460424,3,Normal
0.318064617,13.41390198,-40.19313556,10067.30703,1438.573239,15,Normal
148.8439619,2.709960047,45.80404607,13764.7975,1101.268172,5,Normal
197.5737156,15.94766518,138.8282942,39490.12583,10235.73158,15,Mild_Impact
463.5782243,15.12736523,-42.86691156,10024.86027,4480.800611,3,Mild_Impact
413.8406094,8.703114925,102.2783055,4972.014526,6638.317202,47,Severe_Impact
518.2072992,10.16024861,12.34468693,16574.85835,4132.261435,48,Mild_Impact
11.63170724,19.19878319,38.32630298,14784.90371,12140.54223,44,Mild_Impact
770.132506,3.687360701,54.75221502,22128.43693,12760.74451,59,Severe_Impact
180.1207696,10.84718132,-9.072628225,5630.292036,9383.579556,17,Severe_Impact
235.5520289,10.44956011,73.63940688,32405.04136,6930.080014,6,Mild_Impact
529.164067,3.921968657,-66.73729698,13037.77655,3576.43868,61,Mild_Impact
148.4873179,5.005520989,96.48368328,35695.71965,3562.241292,58,Mild_Impact
969.5537984,10.35827019,-22.32603864,7451.39294,7380.536912,11,Severe_Impact
355.0554462,12.59509878,119.5312671,29530.99769,11117.55623,81,Severe_Impact
85.29393198,13.7935212,-2.978815739,33109.46797,4378.881742,58,Mild_Impact
31.06625516,8.251789492,-78.8258634,30745.73087,1260.875859,21,Normal
829.3723206,12.25083235,106.7290834,34542.28902,9486.415938,44,Severe_Impact
821.279801,9.965052562,-9.371731238,39625.93458,15636.66663,45,Severe_Impact
150.4346768,9.777631469,121.5387975,38686.73455,2359.340523,31,Mild_Impact
679.4669872,14.07687079,5.909365311,29330.58779,9693.626596,35,Severe_Impact
186.4736267,4.515202635,-26.20907275,10069.14638,3340.603795,42,Mild_Impact
120.1053643,8.68197345,58.84584176,36657.94271,10726.57536,62,Mild_Impact
859.7753794,13.16706482,87.13534049,10685.08712,7617.472672,68,Severe_Impact
197.3754463,16.42875632,124.2370078,37346.36755,458.2911395,18,Mild_Impact
139.0746341,18.62896335,-45.4071559,38476.30479,1257.912194,21,Normal
941.1506136,17.78371326,-92.28658556,16370.65379,1548.778038,18,Severe_Impact
253.2376006,16.82514531,-91.91333958,36208.91847,10187.81115,46,Mild_Impact
480.2631554,17.69873131,46.74524647,15224.69424,4128.799584,76,Severe_Impact
166.8389819,14.87231681,72.34827033,1898.126072,3300.710258,9,Normal
261.3608026,5.714957566,10.25908332,35783.36009,2755.618237,3,Mild_Impact
242.4931512,1.827000496,46.52155433,10171.24459,817.7919706,79,Severe_Impact
124.3847633,15.63346078,-38.09718605,22959.87913,12664.58461,20,Mild_Impact
535.0975316,17.45487091,53.65640748,36231.7644,1302.766261,52,Severe_Impact
200.1330656,10.46072689,93.73766167,9439.847842,9879.725964,35,Severe_Impact
209.7664286,2.712804548,11.75243677,36976.16117,2175.360593,2,Normal
502.6334242,1.732450938,46.32662562,4532.943966,10959.37904,68,Severe_Impact
712.3260636,14.6195818,-19.94239563,33147.15293,9078.37905,64,Severe_Impact
210.5390247,16.11447852,-4.083958816,38994.62467,4515.496208,3,Normal
473.229063,19.84762537,141.020675,9536.287187,12742.67186,44,Severe_Impact
741.5674924,6.517478984,3.32039342,27569.12632,19744.90955,59,Severe_Impact
18.53824068,11.46002769,55.43881771,7831.176672,1972.415107,22,Normal
149.491252,14.7867161,93.27560851,7198.521686,5431.785909,20,Mild_Impact
508.7740204,13.81999345,86.26474323,17877.67463,2385.29356,30,Severe_Impact
238.2394086,8.408013964,60.97615705,12434.89192,11258.90285,24,Mild_Impact
86.55669525,17.78527319,23.89854606,20964.42129,2350.137666,20,Normal
62.54269656,1.997009738,-88.9666104,14282.41644,155.3796592,81,Severe_Impact
655.4271448,3.114937104,-0.086537364,27478.75444,14481.09703,76,Severe_Impact
283.2464344,6.964054734,-13.14756376,3463.21539,7475.764146,17,Severe_Impact
249.159988,3.575839248,21.99361919,26026.28455,10894.83004,26,Mild_Impact
439.6806883,14.23532425,-91.18452271,34143.87675,227.5317663,59,Mild_Impact
368.6836585,10.82043045,29.01175155,24993.70684,3942.821383,24,Mild_Impact
182.5933549,13.60622903,-24.88863503,6084.16109,4652.722491,44,Mild_Impact
217.1689296,2.312853547,-81.64369022,18946.36408,927.266448,15,Normal
979.2382136,12.4545708,59.73929913,23462.18296,18800.16695,30,Severe_Impact
195.5258346,4.2049258,-38.12589502,8343.327947,1901.266299,1,Normal
58.28190035,16.62150033,44.27643536,829.0824816,2401.751179,19,Normal
873.3793596,8.817258186,146.7293193,21276.29327,13150.30302,44,Severe_Impact
472.1491982,18.23566897,26.02102702,24990.97487,9670.230112,40,Mild_Impact
495.2686218,2.593150926,12.18404027,29778.15927,13231.90588,15,Severe_Impact
468.1322846,3.204494669,-18.58647219,21021.02135,11934.82976,55,Mild_Impact
278.6271934,3.165671329,30.3000297,8233.601133,484.8966238,41,Mild_Impact
225.2901944,3.22188816,-75.26957569,18632.5089,4235.381197,13,Normal
256.3209625,9.767321023,-19.89314585,22459.53236,8336.098238,26,Mild_Impact
905.2294388,14.59899599,147.6136923,14857.25487,9853.87124,11,Severe_Impact
117.7248471,12.31896596,4.504684261,36018.59137,11920.86938,51,Severe_Impact
195.7485605,13.07566233,130.5903297,39060.42091,4649.541905,21,Normal
99.76836375,4.84206988,-59.8037959,24366.83887,2944.505556,3,Normal
